id_espaco,rua,tipo_ibge,lat,lon,nome_estab
IBGE-279412,"AVENIDA MAMEDE PAES MENDONCA, 357",Loja/Comércio/Serviço,-10.908068,-37.054542,ESTACIONAMENTO
IBGE-279414,"AVENIDA MAMEDE PAES MENDONCA, 347",Loja/Comércio/Serviço,-10.908107,-37.054447,ARMARINHO MUNDIAL
IBGE-279415,"AVENIDA MAMEDE PAES MENDONCA, 339",Loja/Comércio/Serviço,-10.908095,-37.054348,GONBEL FESTAS
IBGE-279416,"AVENIDA MAMEDE PAES MENDONCA, 329",Loja/Comércio/Serviço,-10.9081,-37.05424,SIGMA CONTABILIDADE
IBGE-279417,"AVENIDA MAMEDE PAES MENDONCA, 325",Galpão/Ruína/Obra,-10.908122,-37.054158,
IBGE-279419,"AVENIDA MAMEDE PAES MENDONCA, 319",Residencial,-10.908138,-37.054167,
IBGE-279420,"AVENIDA MAMEDE PAES MENDONCA, 319",Loja/Comércio/Serviço,-10.908175,-37.054195,LANCHONETE
IBGE-279421,"AVENIDA MAMEDE PAES MENDONCA, 307",Loja/Comércio/Serviço,-10.908143,-37.054082,ESTACIONAMENTO
IBGE-279422,"AVENIDA MAMEDE PAES MENDONCA, 295",Residencial,-10.908112,-37.053908,
IBGE-279423,"AVENIDA MAMEDE PAES MENDONCA, 285",Loja/Comércio/Serviço,-10.908067,-37.053847,MALHARIA ELLDORADO
IBGE-279424,"AVENIDA MAMEDE PAES MENDONCA, 277",Loja/Comércio/Serviço,-10.908093,-37.053833,ARMARINHO MALHARIA ELLDORADO
IBGE-279425,"AVENIDA MAMEDE PAES MENDONCA, 301",Loja/Comércio/Serviço,-10.90811,-37.053965,ARMARINHO COISAS DE ARA
IBGE-222237048,"AVENIDA MAMEDE PAES MENDONCA, 295",Loja/Comércio/Serviço,-10.9081,-37.053927,MARIA CAROLLA MODA FEMININA
IBGE-279522,"AVENIDA MAMEDE PAES MENDONCA, 253",Loja/Comércio/Serviço,-10.907943,-37.053502,ARMARINHO SAO PEDRO
IBGE-279523,"AVENIDA MAMEDE PAES MENDONCA, 243",Loja/Comércio/Serviço,-10.90803,-37.053328,DTUDO UTILIDADES
IBGE-279525,"AVENIDA MAMEDE PAES MENDONCA, 223",Loja/Comércio/Serviço,-10.908063,-37.053254,MARAVILHA KIDS
IBGE-279526,"AVENIDA MAMEDE PAES MENDONCA, 219",Loja/Comércio/Serviço,-10.908037,-37.053183,DONNA DOS CABELOS
IBGE-279527,"AVENIDA MAMEDE PAES MENDONCA, 215",Loja/Comércio/Serviço,-10.908056,-37.053209,VAGO
IBGE-279528,"AVENIDA MAMEDE PAES MENDONCA, 215",Loja/Comércio/Serviço,-10.908008,-37.053139,PONTO DOS CABELOS
IBGE-279529,"AVENIDA MAMEDE PAES MENDONCA, 215",Loja/Comércio/Serviço,-10.908065,-37.053158,MEGA CABELOS E CIA
IBGE-279530,"AVENIDA MAMEDE PAES MENDONCA, 213",Loja/Comércio/Serviço,-10.908091,-37.053213,NATHALIA GABRIELLA SAPATOS E BOLSAS
IBGE-279531,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.908085,-37.053041,MENINA BONITA BOUTIQUE
IBGE-279532,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.90821,-37.053046,MUNDOS DOS CABELOS
IBGE-279533,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.908106,-37.052999,BRAS VARIEDADES
IBGE-279534,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.908017,-37.052938,CASA SANTA ISABEL UTILIDADES PARA O LAR
IBGE-279535,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.907985,-37.052918,MUNDOS DOS CABELOS
IBGE-279536,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.908022,-37.052841,RAINHA DOS CABELOS
IBGE-279537,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.908049,-37.052799,P E R BOLSAS
IBGE-279538,"AVENIDA MAMEDE PAES MENDONCA, 1",Loja/Comércio/Serviço,-10.908026,-37.052724,L C COSTA JOIAS
IBGE-222237091,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.90814,-37.053151,ATACADAO DAS BOLSAS
IBGE-222237092,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.908059,-37.05293,REGINA RIBEIRO ADVOCACIA
IBGE-222237093,"AVENIDA MAMEDE PAES MENDONCA, 195",Loja/Comércio/Serviço,-10.908042,-37.052811,DEPOSITO
IBGE-279539,"PRACA JOAO XXIII, 425",Loja/Comércio/Serviço,-10.908522,-37.052615,ESQUINA EMBALAGENS
IBGE-222237096,"PRACA JOAO XXIII, 0",Loja/Comércio/Serviço,-10.908265,-37.052647,AUTO PARK ESTACIONAMENTO
IBGE-222237098,"PRACA JOAO XXIII, 425",Loja/Comércio/Serviço,-10.908718,-37.052643,BETO BOLSAS
IBGE-274888,"AVENIDA OTONIEL DOREA, 534",Loja/Comércio/Serviço,-10.90784,-37.048175,ELETRICA SANTANA
IBGE-274889,"AVENIDA OTONIEL DOREA, 528",Loja/Comércio/Serviço,-10.907901,-37.048137,SALAO PAGUE MENOS
IBGE-274890,"AVENIDA OTONIEL DOREA, 524",Loja/Comércio/Serviço,-10.907967,-37.04813,DEPOSITO COMERCIAL XIN
IBGE-274891,"AVENIDA OTONIEL DOREA, 500",Loja/Comércio/Serviço,-10.908111,-37.048127,ESTABELECIMENTO FECHADO
IBGE-274892,"AVENIDA OTONIEL DOREA, 496",Loja/Comércio/Serviço,-10.908174,-37.048072,EMI LU ARMARINHO
IBGE-274893,"AVENIDA OTONIEL DOREA, 490",Loja/Comércio/Serviço,-10.908274,-37.048081,CARDOSO E CIA LTDA
IBGE-274894,"AVENIDA OTONIEL DOREA, 478",Loja/Comércio/Serviço,-10.908358,-37.048084,ESTABELECIMENTO FECHADO
IBGE-274895,"AVENIDA OTONIEL DOREA, 0",Loja/Comércio/Serviço,-10.908418,-37.048034,ESTABELECIMENTO FECHADO
IBGE-274896,"AVENIDA OTONIEL DOREA, 464",Loja/Comércio/Serviço,-10.908559,-37.048072,SERVICO SOCIAL DO COMERCIO
IBGE-219023655,"AVENIDA OTONIEL DOREA, 534",Loja/Comércio/Serviço,-10.907865,-37.048182,SINDICATO DOS ARRUMADORES DO ESTADO DE SERGIPE
IBGE-219023656,"AVENIDA OTONIEL DOREA, 514",Loja/Comércio/Serviço,-10.908022,-37.048151,DEPOSITO HL
IBGE-219023657,"AVENIDA OTONIEL DOREA, 506",Loja/Comércio/Serviço,-10.90807,-37.048082,HL ATACADAO DE VARIEDADES
IBGE-274875,"PRACA GENERAL VALADAO, 32",Loja/Comércio/Serviço,-10.908786,-37.048813,SERGIPE PREVIDENCIA E COMPLEXO REGULATORIO DE SAUDE DE SERGIPE
IBGE-219023661,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.909196,-37.049132,BANCA GENERAL VALADAO
IBGE-219023662,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.909128,-37.049097,BOBS SHAKES
IBGE-219023663,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.908983,-37.049104,CANTINA DA SUBLIMIX
IBGE-274906,"PRACA GENERAL VALADAO, 341",Loja/Comércio/Serviço,-10.909311,-37.049083,PROCURADORIA GERAL DO MUNICIPIO
IBGE-274907,"PRACA GENERAL VALADAO, 377",Loja/Comércio/Serviço,-10.909355,-37.048716,BANCO DO BRASIL
IBGE-274908,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.909306,-37.048498,BANCO BRADESCO
IBGE-219023899,"PRACA GENERAL VALADAO, 395",Loja/Comércio/Serviço,-10.908877,-37.049269,PASTELARIA CHANLI
IBGE-219023902,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.90879,-37.049095,TANY BAG STORE
IBGE-219023907,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.908958,-37.049261,DICA BOLSAS
IBGE-219023912,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.909022,-37.049266,BELLA FASHION
IBGE-219023916,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.909107,-37.048922,EDIFICIO HOTEL PALACE
IBGE-219023919,"PRACA GENERAL VALADAO, 0",Loja/Comércio/Serviço,-10.909237,-37.049174,FARMACIA DO TRABALHADOR DO BAIRRO
IBGE-219023956,"PRACA GENERAL VALADAO, 134",Loja/Comércio/Serviço,-10.909078,-37.047966,CENTRO CULTURAL ARACAJU
IBGE-274861,"RUA APULCRO MOTA, 480",Loja/Comércio/Serviço,-10.908343,-37.050329,COLCHOES ORTOBOM
IBGE-274862,"RUA APULCRO MOTA, 490",Loja/Comércio/Serviço,-10.908308,-37.050309,ARMAZEM DA MODA
IBGE-274863,"RUA APULCRO MOTA, 514",Loja/Comércio/Serviço,-10.90819,-37.050348,ADILSON MOVEIS
IBGE-274864,"RUA APULCRO MOTA, 524",Loja/Comércio/Serviço,-10.9081,-37.050369,BELA VISTA MOVEIS
IBGE-219023642,"RUA APULCRO MOTA, 440",Loja/Comércio/Serviço,-10.908589,-37.050378,CHAVEIRO BARROSO
IBGE-219023643,"RUA APULCRO MOTA, 460",Loja/Comércio/Serviço,-10.908449,-37.05036,BASTINI MOVEIS
IBGE-219023645,"RUA APULCRO MOTA, 470",Loja/Comércio/Serviço,-10.908403,-37.050362,O BARATAO PONTO 10
IBGE-219023646,"RUA APULCRO MOTA, 0",Loja/Comércio/Serviço,-10.908292,-37.050293,DEPOSITO DE SAPATEIROS
IBGE-219023647,"RUA APULCRO MOTA, 0",Loja/Comércio/Serviço,-10.908213,-37.05035,GARAGEM DO CRISPIM
IBGE-219023648,"RUA APULCRO MOTA, 526",Loja/Comércio/Serviço,-10.90799,-37.050419,BASTINI MOVEIS
IBGE-219023649,"RUA APULCRO MOTA, 526",Loja/Comércio/Serviço,-10.907925,-37.050357,INFINITY ESTOFADOS
IBGE-219023650,"RUA APULCRO MOTA, 0",Loja/Comércio/Serviço,-10.908053,-37.050357,POUSADA DO CARLOS
IBGE-274924,"RUA JOAO PESSOA, 252",Loja/Comércio/Serviço,-10.910393,-37.049233,ABYS
IBGE-274925,"RUA JOAO PESSOA, 258",Loja/Comércio/Serviço,-10.910332,-37.049232,SOUZA FARMA POPULAR
IBGE-274926,"RUA JOAO PESSOA, 262",Loja/Comércio/Serviço,-10.910255,-37.049249,LOTERIAS O BOLAO
IBGE-274927,"RUA JOAO PESSOA, 274",Loja/Comércio/Serviço,-10.910257,-37.049257,NARCISO ENXOVAIS
IBGE-274928,"RUA JOAO PESSOA, 282",Loja/Comércio/Serviço,-10.910129,-37.049245,DI SANTINNI
IBGE-274929,"RUA JOAO PESSOA, 284",Loja/Comércio/Serviço,-10.910087,-37.04922,LOJAO DOS COSMETICOS
IBGE-274930,"RUA JOAO PESSOA, 286",Loja/Comércio/Serviço,-10.910062,-37.049203,DINNI
IBGE-274931,"RUA JOAO PESSOA, 298",Loja/Comércio/Serviço,-10.909976,-37.049164,LOJAS EMMANUELLE
IBGE-274932,"RUA JOAO PESSOA, 320",Loja/Comércio/Serviço,-10.909883,-37.049158,CASAS BAHIA
IBGE-274933,"RUA JOAO PESSOA, 320",Loja/Comércio/Serviço,-10.909782,-37.049088,EDIFICIO CIDADE ARACAJU
IBGE-274934,"RUA JOAO PESSOA, 334",Loja/Comércio/Serviço,-10.909761,-37.049178,VAMOS SORRIR ODONTOLOGIA
IBGE-274935,"RUA JOAO PESSOA, 340",Loja/Comércio/Serviço,-10.909669,-37.049283,IMPERIO BIJOUTERIAS
IBGE-219023673,"RUA JOAO PESSOA, 0",Loja/Comércio/Serviço,-10.909853,-37.049207,ESTUDIO DE BELEZA CARIMBOS DENTISTA EMPRESTIMO CONSERTO DE JOIAS
IBGE-219023674,"RUA JOAO PESSOA, 0",Loja/Comércio/Serviço,-10.90972,-37.04914,MAGAZINE LUIZA
IBGE-274936,"RUA JOAO PESSOA, 0",Loja/Comércio/Serviço,-10.909484,-37.049219,CAIXA ECONOMICA FEDERAL
IBGE-274937,"RUA JOAO PESSOA, 331",Loja/Comércio/Serviço,-10.909634,-37.049118,LOJAS AMERICANAS
IBGE-274938,"RUA JOAO PESSOA, 317",Loja/Comércio/Serviço,-10.909809,-37.049212,ESTRELA MODAS
IBGE-274939,"RUA JOAO PESSOA, 311",Galpão/Ruína/Obra,-10.909867,-37.049156,
IBGE-274940,"RUA JOAO PESSOA, 307",Loja/Comércio/Serviço,-10.909918,-37.049106,BOXXE JEANS
IBGE-274941,"RUA JOAO PESSOA, 303",Loja/Comércio/Serviço,-10.909937,-37.049137,FOTOTICA
IBGE-274942,"RUA JOAO PESSOA, 299",Loja/Comércio/Serviço,-10.910001,-37.04913,GALERIA PASSARELA
IBGE-274943,"RUA JOAO PESSOA, 293",Loja/Comércio/Serviço,-10.910105,-37.04931,VIVO
IBGE-274944,"RUA JOAO PESSOA, 287",Loja/Comércio/Serviço,-10.910104,-37.049257,ZAP
IBGE-274945,"RUA JOAO PESSOA, 281",Loja/Comércio/Serviço,-10.910127,-37.049221,O BOTICARIO
IBGE-274946,"RUA JOAO PESSOA, 277",Loja/Comércio/Serviço,-10.910151,-37.049213,OTICAS SANTANA
IBGE-274947,"RUA JOAO PESSOA, 273",Loja/Comércio/Serviço,-10.910215,-37.049252,SEMPRE LINDA
IBGE-274948,"RUA JOAO PESSOA, 267",Loja/Comércio/Serviço,-10.910262,-37.049203,DAVI CALCADOS
IBGE-274949,"RUA JOAO PESSOA, 257",Loja/Comércio/Serviço,-10.910367,-37.049189,BELLA RICA
IBGE-219023675,"RUA JOAO PESSOA, 0",Loja/Comércio/Serviço,-10.910335,-37.049217,CHINELARIA
IBGE-274834,"RUA JOSE DO PRADO FRANCO, 529",Loja/Comércio/Serviço,-10.907893,-37.04911,MAKALU
IBGE-274836,"RUA JOSE DO PRADO FRANCO, 519",Loja/Comércio/Serviço,-10.907934,-37.049184,MAGAZINE DA LINGERIE
IBGE-274837,"RUA JOSE DO PRADO FRANCO, 513",Loja/Comércio/Serviço,-10.908039,-37.049117,CASA J E A
IBGE-274838,"RUA JOSE DO PRADO FRANCO, 505",Loja/Comércio/Serviço,-10.908097,-37.049154,CASA MERCIA
IBGE-274839,"RUA JOSE DO PRADO FRANCO, 499",Loja/Comércio/Serviço,-10.908141,-37.049211,UM 99 COMERCIAL SERGIPANA
IBGE-274840,"RUA JOSE DO PRADO FRANCO, 491",Loja/Comércio/Serviço,-10.908207,-37.049164,LAY E VICTOR BABY
IBGE-274841,"RUA JOSE DO PRADO FRANCO, 521",Loja/Comércio/Serviço,-10.90796,-37.049175,LUARTE MODAS
IBGE-274842,"RUA JOSE DO PRADO FRANCO, 485",Loja/Comércio/Serviço,-10.908258,-37.049189,REIS DOS TECIDOS
IBGE-274843,"RUA JOSE DO PRADO FRANCO, 473",Loja/Comércio/Serviço,-10.908416,-37.049159,LOJAS IMPERADOR
IBGE-274844,"RUA JOSE DO PRADO FRANCO, 463",Loja/Comércio/Serviço,-10.908512,-37.049165,RUBY BIJOUTERIAS
IBGE-274845,"RUA JOSE DO PRADO FRANCO, 455",Loja/Comércio/Serviço,-10.908527,-37.049224,BELA VISTA MOVEIS
IBGE-274846,"RUA JOSE DO PRADO FRANCO, 447",Loja/Comércio/Serviço,-10.908584,-37.0492,IPANEMA TECIDOS
IBGE-274847,"RUA JOSE DO PRADO FRANCO, 441",Loja/Comércio/Serviço,-10.908647,-37.049205,GUARUJA TECIDOS
IBGE-274848,"RUA JOSE DO PRADO FRANCO, 433",Loja/Comércio/Serviço,-10.908747,-37.049291,PAULISTAO
IBGE-274876,"RUA JOSE DO PRADO FRANCO, 476",Loja/Comércio/Serviço,-10.908381,-37.049184,D LAINE
IBGE-274877,"RUA JOSE DO PRADO FRANCO, 484",Loja/Comércio/Serviço,-10.908256,-37.049248,SERGISAT
IBGE-274878,"RUA JOSE DO PRADO FRANCO, 488",Loja/Comércio/Serviço,-10.908226,-37.049271,UM 99 COMERCIAL SERGIPANA
IBGE-274879,"RUA JOSE DO PRADO FRANCO, 494",Loja/Comércio/Serviço,-10.908223,-37.049272,POPLAR
IBGE-274880,"RUA JOSE DO PRADO FRANCO, 510",Loja/Comércio/Serviço,-10.908152,-37.0493,DI OLIVEIRA
IBGE-274881,"RUA JOSE DO PRADO FRANCO, 520",Loja/Comércio/Serviço,-10.908013,-37.049254,MINHA MODA LINGERIE E SEX SHOP
IBGE-274882,"RUA JOSE DO PRADO FRANCO, 530",Loja/Comércio/Serviço,-10.907797,-37.049157,SOUZA FARMA
IBGE-274883,"RUA JOSE DO PRADO FRANCO, 534",Loja/Comércio/Serviço,-10.907839,-37.049194,ELITE MODA
IBGE-274818,"RUA SANTA ROSA, 195",Loja/Comércio/Serviço,-10.907729,-37.050323,MAGS JEANS E MODA
IBGE-274819,"RUA SANTA ROSA, 189",Loja/Comércio/Serviço,-10.907707,-37.05025,O SULANCAO LOJA DE ROUPAS
IBGE-274820,"RUA SANTA ROSA, 183",Loja/Comércio/Serviço,-10.907736,-37.050227,CAMILLA MODAS CALCADOS
IBGE-274821,"RUA SANTA ROSA, 177",Loja/Comércio/Serviço,-10.907734,-37.050158,CASA DAS BEBIDAS
IBGE-274822,"RUA SANTA ROSA, 173",Loja/Comércio/Serviço,-10.907742,-37.050157,PANIFICACAO GARCA
IBGE-274823,"RUA SANTA ROSA, 165",Loja/Comércio/Serviço,-10.907742,-37.050157,AQUARELA CONFECCOES
IBGE-274824,"RUA SANTA ROSA, 161",Loja/Comércio/Serviço,-10.907724,-37.049989,EQUILIBRIO CALCADOS
IBGE-274825,"RUA SANTA ROSA, 149",Loja/Comércio/Serviço,-10.907695,-37.049868,MIMOS ARTIGOS PARA FESTAS
IBGE-274826,"RUA SANTA ROSA, 141",Loja/Comércio/Serviço,-10.907738,-37.049693,J E A KIDS
IBGE-274827,"RUA SANTA ROSA, 135",Loja/Comércio/Serviço,-10.907738,-37.049693,MARY BABY
IBGE-274828,"RUA SANTA ROSA, 127",Loja/Comércio/Serviço,-10.907719,-37.049642,REIS DOS TECIDOS
IBGE-274829,"RUA SANTA ROSA, 123",Loja/Comércio/Serviço,-10.907716,-37.049568,1LOOK
IBGE-274830,"RUA SANTA ROSA, 119",Loja/Comércio/Serviço,-10.907697,-37.049488,MKL KIDS
IBGE-274831,"RUA SANTA ROSA, 111",Loja/Comércio/Serviço,-10.907709,-37.049434,MANUELA CALCADOS
IBGE-274832,"RUA SANTA ROSA, 107",Loja/Comércio/Serviço,-10.90777,-37.049359,PONTO DA MODA BABY
IBGE-274833,"RUA SANTA ROSA, 105",Loja/Comércio/Serviço,-10.907763,-37.049334,CLARIDENT DENTISTA
IBGE-219023625,"RUA SANTA ROSA, 141",Loja/Comércio/Serviço,-10.907707,-37.049805,DEPOSITO J E A KIDS
IBGE-219023627,"RUA SANTA ROSA, 195",Loja/Comércio/Serviço,-10.907699,-37.050271,SALAO DE BELEZA MARIAH CECILIA
IBGE-219023629,"RUA SANTA ROSA, 161",Loja/Comércio/Serviço,-10.907663,-37.049848,LINDA FASHION
IBGE-274865,"RUA SANTA ROSA, 59",Loja/Comércio/Serviço,-10.907718,-37.048997,FARMACIA JONAS
IBGE-274866,"RUA SANTA ROSA, 55",Loja/Comércio/Serviço,-10.907735,-37.048961,ESTABELECIMENTO FECHADO
IBGE-274867,"RUA SANTA ROSA, 41",Loja/Comércio/Serviço,-10.90771,-37.048872,CACA E PESCA ARACAJU
IBGE-274868,"RUA SANTA ROSA, 55",Loja/Comércio/Serviço,-10.907725,-37.048877,ESTABELECIMENTO FECHADO
IBGE-274869,"RUA SANTA ROSA, 33",Loja/Comércio/Serviço,-10.907675,-37.048793,COMERCIAL XIN ATACADO E VAREJO
IBGE-274884,"RUA SANTA ROSA, 7",Loja/Comércio/Serviço,-10.907721,-37.048444,CENTRAL DOS CABELEIREIROS
IBGE-274885,"RUA SANTA ROSA, 1",Loja/Comércio/Serviço,-10.907767,-37.048418,LOTERIAS CAIXA DO MERCADO
IBGE-274886,"RUA SANTA ROSA, 24",Loja/Comércio/Serviço,-10.90772,-37.048416,RIO E MAR
IBGE-274887,"RUA SANTA ROSA, 10",Loja/Comércio/Serviço,-10.907746,-37.048341,IMPERIO DOCES E EMBALAGENS
IBGE-219023654,"RUA SANTA ROSA, 24",Loja/Comércio/Serviço,-10.907713,-37.048374,DEPOSITOS DE LOJAS
IBGE-219023947,"TRAVESSA BALTAZAR GOES, 0",Loja/Comércio/Serviço,-10.909111,-37.049889,MM JOIAS E OTICA
IBGE-274849,"TRAVESSA DOUTOR HELIO RIBEIRO, 433",Loja/Comércio/Serviço,-10.908848,-37.049411,TANG IMPORTS ATACADO E VAREJO
IBGE-274850,"TRAVESSA DOUTOR HELIO RIBEIRO, 38",Loja/Comércio/Serviço,-10.90891,-37.050122,LETS MAKE
IBGE-274851,"TRAVESSA DOUTOR HELIO RIBEIRO, 34",Loja/Comércio/Serviço,-10.908852,-37.049561,ARACAJU E CIA
IBGE-274852,"TRAVESSA DOUTOR HELIO RIBEIRO, 60",Galpão/Ruína/Obra,-10.908828,-37.049765,
IBGE-274854,"TRAVESSA DOUTOR HELIO RIBEIRO, 78",Loja/Comércio/Serviço,-10.908874,-37.049949,BELA VISTA MOVEIS
IBGE-274855,"TRAVESSA DOUTOR HELIO RIBEIRO, 94",Loja/Comércio/Serviço,-10.908922,-37.050115,BASTINI MOVEIS
IBGE-274856,"TRAVESSA DOUTOR HELIO RIBEIRO, 98",Loja/Comércio/Serviço,-10.908986,-37.050259,FARMACIA PAGUE MENOS
IBGE-275206,"TRAVESSA DOUTOR HELIO RIBEIRO, 0",Loja/Comércio/Serviço,-10.908795,-37.049944,BANCO DO ESTADO DE SERGIPE
IBGE-219023886,"TRAVESSA DOUTOR HELIO RIBEIRO, 0",Loja/Comércio/Serviço,-10.908812,-37.049645,BELA VISTA MOVEIS
IBGE-219023890,"TRAVESSA DOUTOR HELIO RIBEIRO, 0",Loja/Comércio/Serviço,-10.908925,-37.049533,CRIARTES ARTESANATOS E BIJUTERIAS
IBGE-219023894,"TRAVESSA DOUTOR HELIO RIBEIRO, 0",Loja/Comércio/Serviço,-10.908913,-37.049498,JULIA PRESENTES E VARIEDADES
IBGE-274871,"TRAVESSA SILVA RIBEIRO, 85",Loja/Comércio/Serviço,-10.908043,-37.04853,TOCA DO PEIXE PESCA E AVENTURA
IBGE-274873,"TRAVESSA SILVA RIBEIRO, 75",Loja/Comércio/Serviço,-10.908044,-37.048559,VASCONCELOS CONSTRUCOES
IBGE-219023653,"TRAVESSA SILVA RIBEIRO, 71",Loja/Comércio/Serviço,-10.908065,-37.048567,DEPOSITO TOCA DO PEIXE
IBGE-274902,"TRAVESSA SILVA RIBEIRO, 44",Loja/Comércio/Serviço,-10.908388,-37.048635,MARCENARIA UM 99
IBGE-274904,"TRAVESSA SILVA RIBEIRO, 76",Loja/Comércio/Serviço,-10.908109,-37.048578,CASA DO PESCADOR
IBGE-274905,"TRAVESSA SILVA RIBEIRO, 84",Loja/Comércio/Serviço,-10.908037,-37.04858,ATACADAO DO FOGAO
IBGE-219023658,"TRAVESSA SILVA RIBEIRO, 0",Loja/Comércio/Serviço,-10.907926,-37.048706,RESTAURANTE POPULAR
IBGE-219023659,"TRAVESSA SILVA RIBEIRO, 0",Loja/Comércio/Serviço,-10.907937,-37.048705,BAIANA CABELEIREIRA
IBGE-274909,"AVENIDA RIO BRANCO, 300",Loja/Comércio/Serviço,-10.910008,-37.048002,ESTACIONAMENTO TOP TOWER
IBGE-274910,"AVENIDA RIO BRANCO, 334",Loja/Comércio/Serviço,-10.909637,-37.048047,ESTABELECIMENTO FECHADO
IBGE-274911,"AVENIDA RIO BRANCO, 288",Loja/Comércio/Serviço,-10.909788,-37.048051,ESTACIONAMENTO AUTO PARK
IBGE-274912,"AVENIDA RIO BRANCO, 360",Loja/Comércio/Serviço,-10.909463,-37.048041,ESTACIONAMENTO TOP TOWER
IBGE-274913,"AVENIDA RIO BRANCO, 278",Loja/Comércio/Serviço,-10.910184,-37.047989,ESTABELECIMENTO FECHADO
IBGE-274914,"AVENIDA RIO BRANCO, 260",Loja/Comércio/Serviço,-10.910373,-37.047987,ZX PRESENTES
IBGE-219023665,"AVENIDA RIO BRANCO, 0",Loja/Comércio/Serviço,-10.909387,-37.048061,BOTECO E LANCHONETE GULA
IBGE-219023666,"AVENIDA RIO BRANCO, 266",Loja/Comércio/Serviço,-10.910259,-37.047987,JULI MOVEIS
IBGE-219023950,"AVENIDA RIO BRANCO, 0",Loja/Comércio/Serviço,-10.908867,-37.047801,ESPACO ZE PEIXE
IBGE-219023953,"AVENIDA RIO BRANCO, 353",Loja/Comércio/Serviço,-10.909439,-37.047854,POSTO DE GASOLINA PETROX
IBGE-274915,"RUA SAO CRISTOVAO, 14",Loja/Comércio/Serviço,-10.909333,-37.049543,EDIFICIO CULTURA ARTISTICA
IBGE-274916,"RUA SAO CRISTOVAO, 14",Loja/Comércio/Serviço,-10.909333,-37.049543,COURO ART
IBGE-274917,"RUA SAO CRISTOVAO, 34",Loja/Comércio/Serviço,-10.910557,-37.048495,ECO BEACH
IBGE-274918,"RUA SAO CRISTOVAO, 0",Loja/Comércio/Serviço,-10.910535,-37.048529,LILAC MAKE
IBGE-274920,"RUA SAO CRISTOVAO, 56",Loja/Comércio/Serviço,-10.910513,-37.048622,ESTABELECIMENTO FECHADO
IBGE-274921,"RUA SAO CRISTOVAO, 70",Loja/Comércio/Serviço,-10.910475,-37.048698,FL MOVEIS E COLCHOES
IBGE-274922,"RUA SAO CRISTOVAO, 76",Loja/Comércio/Serviço,-10.910517,-37.048879,MAGAZINE FIGUEIREDO
IBGE-274923,"RUA SAO CRISTOVAO, 88",Loja/Comércio/Serviço,-10.910463,-37.048909,LOJAS GUANABARA
IBGE-219023668,"RUA SAO CRISTOVAO, 0",Loja/Comércio/Serviço,-10.909315,-37.049482,BIG BOLO
IBGE-219023669,"RUA SAO CRISTOVAO, 0",Loja/Comércio/Serviço,-10.909313,-37.049473,NARCISO ENXOVAIS
IBGE-275091,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275092,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275093,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275094,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275095,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275096,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275097,"RUA SAO CRISTOVAO, 212",Loja/Comércio/Serviço,-10.909398,-37.049058,EMPRESA DE MAQUINAS E FERRAMENTAS
IBGE-275098,"RUA SAO CRISTOVAO, 212",Loja/Comércio/Serviço,-10.909398,-37.049058,SALAO DE BELEZA
IBGE-275099,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275100,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275101,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275102,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275103,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
IBGE-275104,"RUA SAO CRISTOVAO, 212",Residencial,-10.909398,-37.049058,
